Index	Plate	Plate ID	Row	Column	Compound A	Conc. A [uM]	Compound B	Conc. B [uM]	Well Type	Masked	Well Tags	Timestamp	Raw	Normalized
60	1	ETECS03 Kasumi1_1	C	12	SW198601-4	0	SW197795-10	0.321	Compound			26.04.2021 10:48:21	1789120	-36.4185
61	1	ETECS03 Kasumi1_1	C	13	SW198601-4	0.75	SW219672-2	6	Compound			26.04.2021 10:48:21	19080	-99.32194
62	1	ETECS03 Kasumi1_1	C	14	SW198601-4	0.225	SW219672-2	6	Compound			26.04.2021 10:48:21	11560	-99.58918
63	1	ETECS03 Kasumi1_1	C	15	SW198601-4	0.113	SW219672-2	6	Compound			26.04.2021 10:48:21	10320	-99.63325
64	1	ETECS03 Kasumi1_1	C	16	SW198601-4	0.0563	SW219672-2	6	Compound			26.04.2021 10:48:21	10640	-99.62188
65	1	ETECS03 Kasumi1_1	C	17	SW198601-4	0.0281	SW219672-2	6	Compound			26.04.2021 10:48:21	9960	-99.64604
66	1	ETECS03 Kasumi1_1	C	18	SW198601-4	0.0141	SW219672-2	6	Compound			26.04.2021 10:48:21	10400	-99.6304
67	1	ETECS03 Kasumi1_1	C	19	SW198601-4	0.00703	SW219672-2	6	Compound			26.04.2021 10:48:21	10000	-99.64462
68	1	ETECS03 Kasumi1_1	C	20	SW198601-4	0.00352	SW219672-2	6	Compound			26.04.2021 10:48:21	10440	-99.62898
69	1	ETECS03 Kasumi1_1	C	21	SW198601-4	0.00176	SW219672-2	6	Compound			26.04.2021 10:48:21	10440	-99.62898
70	1	ETECS03 Kasumi1_1	C	22	SW198601-4	0.000879	SW219672-2	6	Compound			26.04.2021 10:48:21	10240	-99.63609
71	1	ETECS03 Kasumi1_1	C	23	SW198601-4	0	SW219672-2	6	Compound			26.04.2021 10:48:21	18960	-99.3262
72	1	ETECS03 Kasumi1_1	C	24		-		-	Compound			26.04.2021 10:48:21	1708080	-39.29848
73	1	ETECS03 Kasumi1_1	D	1		-		-	Compound			26.04.2021 10:48:21	2399800	-14.71623
74	1	ETECS03 Kasumi1_1	D	2	SW198601-4	0.75	SW197795-10	0.115	Compound			26.04.2021 10:48:21	681920	-75.76601
75	1	ETECS03 Kasumi1_1	D	3	SW198601-4	0.225	SW197795-10	0.115	Compound			26.04.2021 10:48:21	684720	-75.66651
76	1	ETECS03 Kasumi1_1	D	4	SW198601-4	0.113	SW197795-10	0.115	Compound			26.04.2021 10:48:21	750040	-73.34518
77	1	ETECS03 Kasumi1_1	D	5	SW198601-4	0.0563	SW197795-10	0.115	Compound			26.04.2021 10:48:21	743000	-73.59537
