Index	Plate	Plate ID	Row	Column	Compound A	Conc. A [uM]	Compound B	Conc. B [uM]	Well Type	Plate Mask	Masked	Well Tags	Timestamp	Raw	Normalized
2680	7	ETECS03 IDH2-7	P	16		-		-	Compound				1/25/2022 13:42	1357040	53.95716
2681	7	ETECS03 IDH2-7	P	17		-		-	Compound				1/25/2022 13:42	1351320	53.30822
2682	7	ETECS03 IDH2-7	P	18		-		-	Compound				1/25/2022 13:42	1643920	86.50391
2683	7	ETECS03 IDH2-7	P	19		-		-	Compound				1/25/2022 13:42	1311280	48.76566
2684	7	ETECS03 IDH2-7	P	20		-		-	Compound				1/25/2022 13:42	1379920	56.55291
2685	7	ETECS03 IDH2-7	P	21		-		-	Compound				1/25/2022 13:42	1349000	53.04502
2686	7	ETECS03 IDH2-7	P	22		-		-	Compound				1/25/2022 13:42	1349040	53.04956
2687	7	ETECS03 IDH2-7	P	23		-		-	Compound				1/25/2022 13:42	1263600	43.35633
2688	7	ETECS03 IDH2-7	P	24		-		-	Compound				1/25/2022 13:42	1223040	38.75476
2689	8	ETECS03 IDH2-8	A	1		-		-	Compound				1/25/2022 13:44	1287840	68.0025
2690	8	ETECS03 IDH2-8	A	2		-		-	Compound				1/25/2022 13:44	1462600	90.80045
2691	8	ETECS03 IDH2-8	A	3		-		-	Compound				1/25/2022 13:44	1487160	94.00438
2692	8	ETECS03 IDH2-8	A	4		-		-	Compound				1/25/2022 13:44	1517360	97.94406
2693	8	ETECS03 IDH2-8	A	5		-		-	Compound				1/25/2022 13:44	1514040	97.51096
2694	8	ETECS03 IDH2-8	A	6		-		-	Compound				1/25/2022 13:44	1354640	76.71676
2695	8	ETECS03 IDH2-8	A	7		-		-	Compound				1/25/2022 13:44	1491360	94.55228
2696	8	ETECS03 IDH2-8	A	8		-		-	Compound				1/25/2022 13:44	1251320	63.23836
2697	8	ETECS03 IDH2-8	A	9		-		-	Compound				1/25/2022 13:44	1213640	58.3229
2698	8	ETECS03 IDH2-8	A	10		-		-	Compound				1/25/2022 13:44	1124160	46.64997
2699	8	ETECS03 IDH2-8	A	11		-		-	Compound				1/25/2022 13:44	1086520	41.73972
2700	8	ETECS03 IDH2-8	A	12		-		-	Compound				1/25/2022 13:44	1010560	31.83051
2701	8	ETECS03 IDH2-8	A	13		-		-	Compound				1/25/2022 13:44	931200	21.47777
2702	8	ETECS03 IDH2-8	A	14		-		-	Compound				1/25/2022 13:44	1230880	60.5719
2703	8	ETECS03 IDH2-8	A	15		-		-	Compound				1/25/2022 13:44	1069920	39.5742
2704	8	ETECS03 IDH2-8	A	16		-		-	Compound				1/25/2022 13:44	1011080	31.89835
2705	8	ETECS03 IDH2-8	A	17		-		-	Compound				1/25/2022 13:44	1110800	44.90712
2706	8	ETECS03 IDH2-8	A	18		-		-	Compound				1/25/2022 13:44	1002520	30.78167
2707	8	ETECS03 IDH2-8	A	19		-		-	Compound				1/25/2022 13:44	1050320	37.01732
2708	8	ETECS03 IDH2-8	A	20		-		-	Compound				1/25/2022 13:44	913360	19.15049
2709	8	ETECS03 IDH2-8	A	21		-		-	Compound				1/25/2022 13:44	1022200	33.34899
2710	8	ETECS03 IDH2-8	A	22		-		-	Compound				1/25/2022 13:44	731320	-4.597161
2711	8	ETECS03 IDH2-8	A	23		-		-	Compound				1/25/2022 13:44	1007920	31.48612
2712	8	ETECS03 IDH2-8	A	24		-		-	Compound				1/25/2022 13:44	877960	14.53246
2713	8	ETECS03 IDH2-8	B	1		-		-	Compound				1/25/2022 13:44	1171960	52.88562
2714	8	ETECS03 IDH2-8	B	2	SW337296-1	50	SW199613-2	20	Compound				1/25/2022 13:44	15560	-97.97015
2715	8	ETECS03 IDH2-8	B	3	SW337296-1	33.33333	SW199613-2	20	Compound				1/25/2022 13:44	11160	-98.54414
2716	8	ETECS03 IDH2-8	B	4	SW337296-1	22.22222	SW199613-2	20	Compound				1/25/2022 13:44	11600	-98.48674
2717	8	ETECS03 IDH2-8	B	5	SW337296-1	14.81481	SW199613-2	20	Compound				1/25/2022 13:44	17320	-97.74055
2718	8	ETECS03 IDH2-8	B	6	SW337296-1	9.876543	SW199613-2	20	Compound				1/25/2022 13:44	16680	-97.82404
2719	8	ETECS03 IDH2-8	B	7	SW337296-1	6.584362	SW199613-2	20	Compound				1/25/2022 13:44	25480	-96.67606
2720	8	ETECS03 IDH2-8	B	8	SW337296-1	4.389575	SW199613-2	20	Compound				1/25/2022 13:44	26280	-96.57169
2721	8	ETECS03 IDH2-8	B	9	SW337296-1	2.926383	SW199613-2	20	Compound				1/25/2022 13:44	32440	-95.7681
2722	8	ETECS03 IDH2-8	B	10	SW337296-1	1.950922	SW199613-2	20	Compound				1/25/2022 13:44	31400	-95.90378
2723	8	ETECS03 IDH2-8	B	11	SW337296-1	1.300615	SW199613-2	20	Compound				1/25/2022 13:44	32600	-95.74723
2724	8	ETECS03 IDH2-8	B	12	SW337296-1	0	SW199613-2	20	Compound				1/25/2022 13:44	27160	-96.45689
2725	8	ETECS03 IDH2-8	B	13	SW337296-1	50	SW197450-6	3.5	Compound				1/25/2022 13:44	12040	-98.42934
2726	8	ETECS03 IDH2-8	B	14	SW337296-1	33.33333	SW197450-6	3.5	Compound				1/25/2022 13:44	15440	-97.9858
2727	8	ETECS03 IDH2-8	B	15	SW337296-1	22.22222	SW197450-6	3.5	Compound				1/25/2022 13:44	13200	-98.27802
2728	8	ETECS03 IDH2-8	B	16	SW337296-1	14.81481	SW197450-6	3.5	Compound				1/25/2022 13:44	16840	-97.80317
2729	8	ETECS03 IDH2-8	B	17	SW337296-1	9.876543	SW197450-6	3.5	Compound				1/25/2022 13:44	21680	-97.17178
2730	8	ETECS03 IDH2-8	B	18	SW337296-1	6.584362	SW197450-6	3.5	Compound				1/25/2022 13:44	40560	-94.70882
2731	8	ETECS03 IDH2-8	B	19	SW337296-1	4.389575	SW197450-6	3.5	Compound				1/25/2022 13:44	1488760	94.2131
2732	8	ETECS03 IDH2-8	B	20	SW337296-1	2.926383	SW197450-6	3.5	Compound				1/25/2022 13:44	73640	-90.39344
2733	8	ETECS03 IDH2-8	B	21	SW337296-1	1.950922	SW197450-6	3.5	Compound				1/25/2022 13:44	114360	-85.0814
2734	8	ETECS03 IDH2-8	B	22	SW337296-1	1.300615	SW197450-6	3.5	Compound				1/25/2022 13:44	318840	-58.40638
2735	8	ETECS03 IDH2-8	B	23	SW337296-1	0	SW197450-6	3.5	Compound				1/25/2022 13:44	112000	-85.38927
2736	8	ETECS03 IDH2-8	B	24		-		-	Compound				1/25/2022 13:44	925920	20.78898
2737	8	ETECS03 IDH2-8	C	1		-		-	Compound				1/25/2022 13:44	1168560	52.44208
2738	8	ETECS03 IDH2-8	C	2	SW337296-1	50	SW199613-2	12.5	Compound				1/25/2022 13:44	9960	-98.70068
2739	8	ETECS03 IDH2-8	C	3	SW337296-1	33.33333	SW199613-2	12.5	Compound				1/25/2022 13:44	6280	-99.18076
2740	8	ETECS03 IDH2-8	C	4	SW337296-1	22.22222	SW199613-2	12.5	Compound				1/25/2022 13:44	8320	-98.91463
2741	8	ETECS03 IDH2-8	C	5	SW337296-1	14.81481	SW199613-2	12.5	Compound				1/25/2022 13:44	10560	-98.62241
2742	8	ETECS03 IDH2-8	C	6	SW337296-1	9.876543	SW199613-2	12.5	Compound				1/25/2022 13:44	11440	-98.50761
2743	8	ETECS03 IDH2-8	C	7	SW337296-1	6.584362	SW199613-2	12.5	Compound				1/25/2022 13:44	11960	-98.43978
2744	8	ETECS03 IDH2-8	C	8	SW337296-1	4.389575	SW199613-2	12.5	Compound				1/25/2022 13:44	15920	-97.92319
2745	8	ETECS03 IDH2-8	C	9	SW337296-1	2.926383	SW199613-2	12.5	Compound				1/25/2022 13:44	15120	-98.02755
2746	8	ETECS03 IDH2-8	C	10	SW337296-1	1.950922	SW199613-2	12.5	Compound				1/25/2022 13:44	17120	-97.76664
2747	8	ETECS03 IDH2-8	C	11	SW337296-1	1.300615	SW199613-2	12.5	Compound				1/25/2022 13:44	17760	-97.68315
2748	8	ETECS03 IDH2-8	C	12	SW337296-1	0	SW199613-2	12.5	Compound				1/25/2022 13:44	15320	-98.00146
2749	8	ETECS03 IDH2-8	C	13	SW337296-1	50	SW197450-6	1.458333	Compound				1/25/2022 13:44	7960	-98.96159
2750	8	ETECS03 IDH2-8	C	14	SW337296-1	33.33333	SW197450-6	1.458333	Compound				1/25/2022 13:44	15760	-97.94406
2751	8	ETECS03 IDH2-8	C	15	SW337296-1	22.22222	SW197450-6	1.458333	Compound				1/25/2022 13:44	16760	-97.81361
2752	8	ETECS03 IDH2-8	C	16	SW337296-1	14.81481	SW197450-6	1.458333	Compound				1/25/2022 13:44	50560	-93.4043
2753	8	ETECS03 IDH2-8	C	17	SW337296-1	9.876543	SW197450-6	1.458333	Compound				1/25/2022 13:44	162480	-78.80401
2754	8	ETECS03 IDH2-8	C	18	SW337296-1	6.584362	SW197450-6	1.458333	Compound				1/25/2022 13:44	204400	-73.33542
2755	8	ETECS03 IDH2-8	C	19	SW337296-1	4.389575	SW197450-6	1.458333	Compound				1/25/2022 13:44	554320	-27.68733
2756	8	ETECS03 IDH2-8	C	20	SW337296-1	2.926383	SW197450-6	1.458333	Compound				1/25/2022 13:44	458640	-40.16907
2757	8	ETECS03 IDH2-8	C	21	SW337296-1	1.950922	SW197450-6	1.458333	Compound				1/25/2022 13:44	406040	-47.03089
2758	8	ETECS03 IDH2-8	C	22	SW337296-1	1.300615	SW197450-6	1.458333	Compound				1/25/2022 13:44	468200	-38.92194
2759	8	ETECS03 IDH2-8	C	23	SW337296-1	0	SW197450-6	1.458333	Compound				1/25/2022 13:44	400240	-47.78752
2760	8	ETECS03 IDH2-8	C	24		-		-	Compound				1/25/2022 13:44	979600	27.79169
2761	8	ETECS03 IDH2-8	D	1		-		-	Compound				1/25/2022 13:44	1277800	66.69276
2762	8	ETECS03 IDH2-8	D	2	SW337296-1	50	SW199613-2	7.8125	Compound				1/25/2022 13:44	12840	-98.32498
2763	8	ETECS03 IDH2-8	D	3	SW337296-1	33.33333	SW199613-2	7.8125	Compound				1/25/2022 13:44	5520	-99.2799
2764	8	ETECS03 IDH2-8	D	4	SW337296-1	22.22222	SW199613-2	7.8125	Compound				1/25/2022 13:44	14720	-98.07973
2765	8	ETECS03 IDH2-8	D	5	SW337296-1	14.81481	SW199613-2	7.8125	Compound				1/25/2022 13:44	23040	-96.99436
2766	8	ETECS03 IDH2-8	D	6	SW337296-1	9.876543	SW199613-2	7.8125	Compound				1/25/2022 13:44	30800	-95.98205
2767	8	ETECS03 IDH2-8	D	7	SW337296-1	6.584362	SW199613-2	7.8125	Compound				1/25/2022 13:44	46040	-93.99394
2768	8	ETECS03 IDH2-8	D	8	SW337296-1	4.389575	SW199613-2	7.8125	Compound				1/25/2022 13:44	61440	-91.98497
2769	8	ETECS03 IDH2-8	D	9	SW337296-1	2.926383	SW199613-2	7.8125	Compound				1/25/2022 13:44	58240	-92.40242
2770	8	ETECS03 IDH2-8	D	10	SW337296-1	1.950922	SW199613-2	7.8125	Compound				1/25/2022 13:44	76840	-89.97599
2771	8	ETECS03 IDH2-8	D	11	SW337296-1	1.300615	SW199613-2	7.8125	Compound				1/25/2022 13:44	63880	-91.66666
2772	8	ETECS03 IDH2-8	D	12	SW337296-1	0	SW199613-2	7.8125	Compound				1/25/2022 13:44	59280	-92.26675
2773	8	ETECS03 IDH2-8	D	13	SW337296-1	50	SW197450-6	0.6076389	Compound				1/25/2022 13:44	6560	-99.14423
2774	8	ETECS03 IDH2-8	D	14	SW337296-1	33.33333	SW197450-6	0.6076389	Compound				1/25/2022 13:44	36520	-95.23586
2775	8	ETECS03 IDH2-8	D	15	SW337296-1	22.22222	SW197450-6	0.6076389	Compound				1/25/2022 13:44	56360	-92.64767
2776	8	ETECS03 IDH2-8	D	16	SW337296-1	14.81481	SW197450-6	0.6076389	Compound				1/25/2022 13:44	257680	-66.38489
2777	8	ETECS03 IDH2-8	D	17	SW337296-1	9.876543	SW197450-6	0.6076389	Compound				1/25/2022 13:44	411520	-46.31601
2778	8	ETECS03 IDH2-8	D	18	SW337296-1	6.584362	SW197450-6	0.6076389	Compound				1/25/2022 13:44	490480	-36.01545
2779	8	ETECS03 IDH2-8	D	19	SW337296-1	4.389575	SW197450-6	0.6076389	Compound				1/25/2022 13:44	584560	-23.74243
2780	8	ETECS03 IDH2-8	D	20	SW337296-1	2.926383	SW197450-6	0.6076389	Compound				1/25/2022 13:44	746280	-2.645585
2781	8	ETECS03 IDH2-8	D	21	SW337296-1	1.950922	SW197450-6	0.6076389	Compound				1/25/2022 13:44	731720	-4.54498
2782	8	ETECS03 IDH2-8	D	22	SW337296-1	1.300615	SW197450-6	0.6076389	Compound				1/25/2022 13:44	757280	-1.210603
2783	8	ETECS03 IDH2-8	D	23	SW337296-1	0	SW197450-6	0.6076389	Compound				1/25/2022 13:44	633960	-17.29806
2784	8	ETECS03 IDH2-8	D	24		-		-	Compound				1/25/2022 13:44	1001200	30.60948
2785	8	ETECS03 IDH2-8	E	1		-		-	Compound				1/25/2022 13:44	1251400	63.2488
2786	8	ETECS03 IDH2-8	E	2	SW337296-1	50	SW199613-2	4.882812	Compound				1/25/2022 13:44	13480	-98.24149
2787	8	ETECS03 IDH2-8	E	3	SW337296-1	33.33333	SW199613-2	4.882812	Compound				1/25/2022 13:44	11440	-98.50761
2788	8	ETECS03 IDH2-8	E	4	SW337296-1	22.22222	SW199613-2	4.882812	Compound				1/25/2022 13:44	36720	-95.20976
2789	8	ETECS03 IDH2-8	E	5	SW337296-1	14.81481	SW199613-2	4.882812	Compound				1/25/2022 13:44	78000	-89.82467
2790	8	ETECS03 IDH2-8	E	6	SW337296-1	9.876543	SW199613-2	4.882812	Compound				1/25/2022 13:44	106520	-86.10415
2791	8	ETECS03 IDH2-8	E	7	SW337296-1	6.584362	SW199613-2	4.882812	Compound				1/25/2022 13:44	152240	-80.13985
2792	8	ETECS03 IDH2-8	E	8	SW337296-1	4.389575	SW199613-2	4.882812	Compound				1/25/2022 13:44	208360	-72.81882
2793	8	ETECS03 IDH2-8	E	9	SW337296-1	2.926383	SW199613-2	4.882812	Compound				1/25/2022 13:44	274560	-64.18284
2794	8	ETECS03 IDH2-8	E	10	SW337296-1	1.950922	SW199613-2	4.882812	Compound				1/25/2022 13:44	257240	-66.44228
2795	8	ETECS03 IDH2-8	E	11	SW337296-1	1.300615	SW199613-2	4.882812	Compound				1/25/2022 13:44	290600	-62.09038
2796	8	ETECS03 IDH2-8	E	12	SW337296-1	0	SW199613-2	4.882812	Compound				1/25/2022 13:44	266680	-65.21081
2797	8	ETECS03 IDH2-8	E	13	SW337296-1	50	SW197450-6	0.2531829	Compound				1/25/2022 13:44	7120	-99.07117
2798	8	ETECS03 IDH2-8	E	14	SW337296-1	33.33333	SW197450-6	0.2531829	Compound				1/25/2022 13:44	20280	-97.35441
2799	8	ETECS03 IDH2-8	E	15	SW337296-1	22.22222	SW197450-6	0.2531829	Compound				1/25/2022 13:44	117080	-84.72657
2800	8	ETECS03 IDH2-8	E	16	SW337296-1	14.81481	SW197450-6	0.2531829	Compound				1/25/2022 13:44	374400	-51.15842
2801	8	ETECS03 IDH2-8	E	17	SW337296-1	9.876543	SW197450-6	0.2531829	Compound				1/25/2022 13:44	460440	-39.93425
2802	8	ETECS03 IDH2-8	E	18	SW337296-1	6.584362	SW197450-6	0.2531829	Compound				1/25/2022 13:44	514080	-32.93676
2803	8	ETECS03 IDH2-8	E	19	SW337296-1	4.389575	SW197450-6	0.2531829	Compound				1/25/2022 13:44	637560	-16.82843
2804	8	ETECS03 IDH2-8	E	20	SW337296-1	2.926383	SW197450-6	0.2531829	Compound				1/25/2022 13:44	720360	-6.026925
2805	8	ETECS03 IDH2-8	E	21	SW337296-1	1.950922	SW197450-6	0.2531829	Compound				1/25/2022 13:44	956720	24.80693
2806	8	ETECS03 IDH2-8	E	22	SW337296-1	1.300615	SW197450-6	0.2531829	Compound				1/25/2022 13:44	879440	14.72553
2807	8	ETECS03 IDH2-8	E	23	SW337296-1	0	SW197450-6	0.2531829	Compound				1/25/2022 13:44	830600	8.354205
2808	8	ETECS03 IDH2-8	E	24		-		-	Compound				1/25/2022 13:44	1007480	31.42872
2809	8	ETECS03 IDH2-8	F	1		-		-	Compound				1/25/2022 13:44	1432120	86.82425
2810	8	ETECS03 IDH2-8	F	2	SW337296-1	50	SW199613-2	3.051758	Compound				1/25/2022 13:44	11800	-98.46066
2811	8	ETECS03 IDH2-8	F	3	SW337296-1	33.33333	SW199613-2	3.051758	Compound				1/25/2022 13:44	9160	-98.80505
2812	8	ETECS03 IDH2-8	F	4	SW337296-1	22.22222	SW199613-2	3.051758	Compound				1/25/2022 13:44	60680	-92.08411
2813	8	ETECS03 IDH2-8	F	5	SW337296-1	14.81481	SW199613-2	3.051758	Compound				1/25/2022 13:44	147840	-80.71384
2814	8	ETECS03 IDH2-8	F	6	SW337296-1	9.876543	SW199613-2	3.051758	Compound				1/25/2022 13:44	229600	-70.048
2815	8	ETECS03 IDH2-8	F	7	SW337296-1	6.584362	SW199613-2	3.051758	Compound				1/25/2022 13:44	288200	-62.40346
2816	8	ETECS03 IDH2-8	F	8	SW337296-1	4.389575	SW199613-2	3.051758	Compound				1/25/2022 13:44	320040	-58.24984
2817	8	ETECS03 IDH2-8	F	9	SW337296-1	2.926383	SW199613-2	3.051758	Compound				1/25/2022 13:44	365960	-52.25944
2818	8	ETECS03 IDH2-8	F	10	SW337296-1	1.950922	SW199613-2	3.051758	Compound				1/25/2022 13:44	405720	-47.07264
2819	8	ETECS03 IDH2-8	F	11	SW337296-1	1.300615	SW199613-2	3.051758	Compound				1/25/2022 13:44	397720	-48.11626
2820	8	ETECS03 IDH2-8	F	12	SW337296-1	0	SW199613-2	3.051758	Compound				1/25/2022 13:44	494800	-35.45189
2821	8	ETECS03 IDH2-8	F	13	SW337296-1	50	SW197450-6	0.1054929	Compound				1/25/2022 13:44	8480	-98.89375
2822	8	ETECS03 IDH2-8	F	14	SW337296-1	33.33333	SW197450-6	0.1054929	Compound				1/25/2022 13:44	12520	-98.36673
2823	8	ETECS03 IDH2-8	F	15	SW337296-1	22.22222	SW197450-6	0.1054929	Compound				1/25/2022 13:44	127480	-83.36986
2824	8	ETECS03 IDH2-8	F	16	SW337296-1	14.81481	SW197450-6	0.1054929	Compound				1/25/2022 13:44	391800	-48.88854
2825	8	ETECS03 IDH2-8	F	17	SW337296-1	9.876543	SW197450-6	0.1054929	Compound				1/25/2022 13:44	643440	-16.06137
2826	8	ETECS03 IDH2-8	F	18	SW337296-1	6.584362	SW197450-6	0.1054929	Compound				1/25/2022 13:44	593360	-22.59445
2827	8	ETECS03 IDH2-8	F	19	SW337296-1	4.389575	SW197450-6	0.1054929	Compound				1/25/2022 13:44	626560	-18.26341
2828	8	ETECS03 IDH2-8	F	20	SW337296-1	2.926383	SW197450-6	0.1054929	Compound				1/25/2022 13:44	751440	-1.972448
2829	8	ETECS03 IDH2-8	F	21	SW337296-1	1.950922	SW197450-6	0.1054929	Compound				1/25/2022 13:44	683400	-10.84847
2830	8	ETECS03 IDH2-8	F	22	SW337296-1	1.300615	SW197450-6	0.1054929	Compound				1/25/2022 13:44	855720	11.63118
2831	8	ETECS03 IDH2-8	F	23	SW337296-1	0	SW197450-6	0.1054929	Compound				1/25/2022 13:44	882600	15.13776
2832	8	ETECS03 IDH2-8	F	24		-		-	Compound				1/25/2022 13:44	1085760	41.64058
2833	8	ETECS03 IDH2-8	G	1		-		-	Compound				1/25/2022 13:44	1202600	56.88269
2834	8	ETECS03 IDH2-8	G	2	SW337296-1	50	SW199613-2	1.907349	Compound				1/25/2022 13:44	11280	-98.52849
2835	8	ETECS03 IDH2-8	G	3	SW337296-1	33.33333	SW199613-2	1.907349	Compound				1/25/2022 13:44	10800	-98.5911
2836	8	ETECS03 IDH2-8	G	4	SW337296-1	22.22222	SW199613-2	1.907349	Compound				1/25/2022 13:44	68760	-91.03005
2837	8	ETECS03 IDH2-8	G	5	SW337296-1	14.81481	SW199613-2	1.907349	Compound				1/25/2022 13:44	184760	-75.89751
2838	8	ETECS03 IDH2-8	G	6	SW337296-1	9.876543	SW199613-2	1.907349	Compound				1/25/2022 13:44	235200	-69.31747
2839	8	ETECS03 IDH2-8	G	7	SW337296-1	6.584362	SW199613-2	1.907349	Compound				1/25/2022 13:44	317400	-58.59424
2840	8	ETECS03 IDH2-8	G	8	SW337296-1	4.389575	SW199613-2	1.907349	Compound				1/25/2022 13:44	403920	-47.30745
2841	8	ETECS03 IDH2-8	G	9	SW337296-1	2.926383	SW199613-2	1.907349	Compound				1/25/2022 13:44	351520	-54.14318
2842	8	ETECS03 IDH2-8	G	10	SW337296-1	1.950922	SW199613-2	1.907349	Compound				1/25/2022 13:44	425400	-44.50532
2843	8	ETECS03 IDH2-8	G	11	SW337296-1	1.300615	SW199613-2	1.907349	Compound				1/25/2022 13:44	439560	-42.65811
2844	8	ETECS03 IDH2-8	G	12	SW337296-1	0	SW199613-2	1.907349	Compound				1/25/2022 13:44	395160	-48.45022
2845	8	ETECS03 IDH2-8	G	13	SW337296-1	50	SW197450-6	0.044	Compound				1/25/2022 13:44	7800	-98.98247
2846	8	ETECS03 IDH2-8	G	14	SW337296-1	33.33333	SW197450-6	0.044	Compound				1/25/2022 13:44	18160	-97.63097
2847	8	ETECS03 IDH2-8	G	15	SW337296-1	22.22222	SW197450-6	0.044	Compound				1/25/2022 13:44	203760	-73.41891
2848	8	ETECS03 IDH2-8	G	16	SW337296-1	14.81481	SW197450-6	0.044	Compound				1/25/2022 13:44	413520	-46.0551
2849	8	ETECS03 IDH2-8	G	17	SW337296-1	9.876543	SW197450-6	0.044	Compound				1/25/2022 13:44	553200	-27.83344
2850	8	ETECS03 IDH2-8	G	18	SW337296-1	6.584362	SW197450-6	0.044	Compound				1/25/2022 13:44	613720	-19.93843
2851	8	ETECS03 IDH2-8	G	19	SW337296-1	4.389575	SW197450-6	0.044	Compound				1/25/2022 13:44	765520	-0.135671
2852	8	ETECS03 IDH2-8	G	20	SW337296-1	2.926383	SW197450-6	0.044	Compound				1/25/2022 13:44	787000	2.666458
2853	8	ETECS03 IDH2-8	G	21	SW337296-1	1.950922	SW197450-6	0.044	Compound				1/25/2022 13:44	888400	15.89438
2854	8	ETECS03 IDH2-8	G	22	SW337296-1	1.300615	SW197450-6	0.044	Compound				1/25/2022 13:44	805440	5.07201
2855	8	ETECS03 IDH2-8	G	23	SW337296-1	0	SW197450-6	0.044	Compound				1/25/2022 13:44	736720	-3.892715
2856	8	ETECS03 IDH2-8	G	24		-		-	Compound				1/25/2022 13:44	945040	23.28324
2857	8	ETECS03 IDH2-8	H	1		-		-	Compound				1/25/2022 13:44	1326400	73.03277
2858	8	ETECS03 IDH2-8	H	2	SW337296-1	50	SW199613-2	1.192093	Compound				1/25/2022 13:44	8280	-98.91985
2859	8	ETECS03 IDH2-8	H	3	SW337296-1	33.33333	SW199613-2	1.192093	Compound				1/25/2022 13:44	12320	-98.39281
2860	8	ETECS03 IDH2-8	H	4	SW337296-1	22.22222	SW199613-2	1.192093	Compound				1/25/2022 13:44	91200	-88.10269
2861	8	ETECS03 IDH2-8	H	5	SW337296-1	14.81481	SW199613-2	1.192093	Compound				1/25/2022 13:44	138200	-81.97141
2862	8	ETECS03 IDH2-8	H	6	SW337296-1	9.876543	SW199613-2	1.192093	Compound				1/25/2022 13:44	197440	-74.24337
2863	8	ETECS03 IDH2-8	H	7	SW337296-1	6.584362	SW199613-2	1.192093	Compound				1/25/2022 13:44	264400	-65.50824
2864	8	ETECS03 IDH2-8	H	8	SW337296-1	4.389575	SW199613-2	1.192093	Compound				1/25/2022 13:44	326320	-57.4306
2865	8	ETECS03 IDH2-8	H	9	SW337296-1	2.926383	SW199613-2	1.192093	Compound				1/25/2022 13:44	252000	-67.12586
2866	8	ETECS03 IDH2-8	H	10	SW337296-1	1.950922	SW199613-2	1.192093	Compound				1/25/2022 13:44	301800	-60.6293
2867	8	ETECS03 IDH2-8	H	11	SW337296-1	1.300615	SW199613-2	1.192093	Compound				1/25/2022 13:44	299000	-60.99457
2868	8	ETECS03 IDH2-8	H	12	SW337296-1	0	SW199613-2	1.192093	Compound				1/25/2022 13:44	316760	-58.67773
2869	8	ETECS03 IDH2-8	H	13	SW337296-1	50	SW197450-6	0.0183	Compound				1/25/2022 13:44	7240	-99.05552
2870	8	ETECS03 IDH2-8	H	14	SW337296-1	33.33333	SW197450-6	0.0183	Compound				1/25/2022 13:44	10400	-98.64329
2871	8	ETECS03 IDH2-8	H	15	SW337296-1	22.22222	SW197450-6	0.0183	Compound				1/25/2022 13:44	180680	-76.42976
2872	8	ETECS03 IDH2-8	H	16	SW337296-1	14.81481	SW197450-6	0.0183	Compound				1/25/2022 13:44	461920	-39.74118
2873	8	ETECS03 IDH2-8	H	17	SW337296-1	9.876543	SW197450-6	0.0183	Compound				1/25/2022 13:44	513240	-33.04634
2874	8	ETECS03 IDH2-8	H	18	SW337296-1	6.584362	SW197450-6	0.0183	Compound				1/25/2022 13:44	657200	-14.26633
2875	8	ETECS03 IDH2-8	H	19	SW337296-1	4.389575	SW197450-6	0.0183	Compound				1/25/2022 13:44	770000	0.4487581
2876	8	ETECS03 IDH2-8	H	20	SW337296-1	2.926383	SW197450-6	0.0183	Compound				1/25/2022 13:44	667600	-12.90962
2877	8	ETECS03 IDH2-8	H	21	SW337296-1	1.950922	SW197450-6	0.0183	Compound				1/25/2022 13:44	759920	-0.8662074
2878	8	ETECS03 IDH2-8	H	22	SW337296-1	1.300615	SW197450-6	0.0183	Compound				1/25/2022 13:44	905720	18.15383
2879	8	ETECS03 IDH2-8	H	23	SW337296-1	0	SW197450-6	0.0183	Compound				1/25/2022 13:44	797480	4.033605
2880	8	ETECS03 IDH2-8	H	24		-		-	Compound				1/25/2022 13:44	953880	24.43644
2881	8	ETECS03 IDH2-8	I	1		-		-	Compound				1/25/2022 13:44	1393120	81.73659
2882	8	ETECS03 IDH2-8	I	2	SW337296-1	50	SW199613-2	0.7450581	Compound				1/25/2022 13:44	10840	-98.58588
2883	8	ETECS03 IDH2-8	I	3	SW337296-1	33.33333	SW199613-2	0.7450581	Compound				1/25/2022 13:44	9760	-98.72678
2884	8	ETECS03 IDH2-8	I	4	SW337296-1	22.22222	SW199613-2	0.7450581	Compound				1/25/2022 13:44	107560	-85.96848
2885	8	ETECS03 IDH2-8	I	5	SW337296-1	14.81481	SW199613-2	0.7450581	Compound				1/25/2022 13:44	295520	-61.44855
2886	8	ETECS03 IDH2-8	I	6	SW337296-1	9.876543	SW199613-2	0.7450581	Compound				1/25/2022 13:44	387000	-49.51471
2887	8	ETECS03 IDH2-8	I	7	SW337296-1	6.584362	SW199613-2	0.7450581	Compound				1/25/2022 13:44	458760	-40.15341
2888	8	ETECS03 IDH2-8	I	8	SW337296-1	4.389575	SW199613-2	0.7450581	Compound				1/25/2022 13:44	571800	-25.40701
2889	8	ETECS03 IDH2-8	I	9	SW337296-1	2.926383	SW199613-2	0.7450581	Compound				1/25/2022 13:44	767600	0.135671
2890	8	ETECS03 IDH2-8	I	10	SW337296-1	1.950922	SW199613-2	0.7450581	Compound				1/25/2022 13:44	615200	-19.74536
2891	8	ETECS03 IDH2-8	I	11	SW337296-1	1.300615	SW199613-2	0.7450581	Compound				1/25/2022 13:44	580920	-24.21728
2892	8	ETECS03 IDH2-8	I	12	SW337296-1	0	SW199613-2	0.7450581	Compound				1/25/2022 13:44	475080	-38.02442
2893	8	ETECS03 IDH2-8	I	13	SW337296-1	50	SW197450-6	0.00763	Compound				1/25/2022 13:44	8080	-98.94594
